mode	ox/red	error	control changes	Ns changes	counter inc.	Ns	time/s	control/V	Ewe/V	I/mA	dq/mA.h	(Q-Qo)/mA.h	dQ/C	(Q-Qo)/C	Q charge/discharge/mA.h	half cycle	x	Q discharge/mA.h	Q charge/mA.h	Capacity/mA.h	Efficiency/%	cycle number	P/W
2	1	0	0	0	1	0	3.874001102134498E+003	1.1999763E+000	1.2004693E+000	5.9622664E+000	1.652178813510471E-003	3.099841451672713E-001	2.1786399E+000	1.1159430E+000	6.051777413794462E-001	6	8.998382680000173E-001	0.000000000000000E+000	6.051777413794462E-001	6.051777413794462E-001	0	3.000000000000000E+000	7.1575176E-003
2	1	0	0	0	1	0	3.875001102109236E+003	1.1999763E+000	1.2004044E+000	5.9470072E+000	1.649262052085665E-003	3.116334072193570E-001	2.1845772E+000	1.1218803E+000	6.068270034315320E-001	6	8.998374076362443E-001	0.000000000000000E+000	6.068270034315320E-001	6.068270034315320E-001	0	3.000000000000000E+000	7.1388138E-003
2	1	0	0	0	1	0	3.876001102083974E+003	1.1999763E+000	1.2004807E+000	5.9241195E+000	1.648107046577666E-003	3.132815142659346E-001	2.1905105E+000	1.1278135E+000	6.084751104781096E-001	6	8.998365478749983E-001	0.000000000000000E+000	6.084751104781096E-001	6.084751104781096E-001	0	3.000000000000000E+000	7.1117911E-003
2	1	0	0	0	1	0	3.877001102058712E+003	1.1999763E+000	1.2005686E+000	5.9470077E+000	1.648191393905216E-003	3.149297056598399E-001	2.1964438E+000	1.1337470E+000	6.101233018720149E-001	6	8.998356880697512E-001	0.000000000000000E+000	6.101233018720149E-001	6.101233018720149E-001	0	3.000000000000000E+000	7.1397903E-003
2	1	0	0	0	1	0	3.878001102033450E+003	1.1999763E+000	1.2005266E+000	5.8783431E+000	1.645354315969679E-003	3.165750599758095E-001	2.2023671E+000	1.1396703E+000	6.117686561879846E-001	6	8.998348297445109E-001	0.000000000000000E+000	6.117686561879846E-001	6.117686561879846E-001	0	3.000000000000000E+000	7.0571071E-003
2	1	0	0	0	1	0	3.879001102008187E+003	1.1999763E+000	1.2005532E+000	5.9355636E+000	1.644397038327323E-003	3.182194570141368E-001	2.2082870E+000	1.1455901E+000	6.134130532263119E-001	6	8.998339719186497E-001	0.000000000000000E+000	6.134130532263119E-001	6.134130532263119E-001	0	3.000000000000000E+000	7.1259597E-003
2	1	0	0	0	1	0	3.880001101982925E+003	1.1999763E+000	1.2004960E+000	5.9050455E+000	1.643963859717051E-003	3.198634208738539E-001	2.2142053E+000	1.1515083E+000	6.150570170860290E-001	6	8.998331143187629E-001	0.000000000000000E+000	6.150570170860290E-001	6.150570170860290E-001	0	3.000000000000000E+000	7.0889834E-003
2	1	0	0	0	1	0	3.881001101957663E+003	1.1999763E+000	1.2004616E+000	5.9088607E+000	1.641499138275782E-003	3.215049200121297E-001	2.2201147E+000	1.1574177E+000	6.166985162243048E-001	6	8.998322580046374E-001	0.000000000000000E+000	6.166985162243048E-001	6.166985162243048E-001	0	3.000000000000000E+000	7.0933606E-003
2	1	0	0	0	1	0	3.882001101932401E+003	1.1999763E+000	1.2004656E+000	5.8783431E+000	1.640943887233734E-003	3.231458638993634E-001	2.2260220E+000	1.1633251E+000	6.183394601115385E-001	6	8.998314019801673E-001	0.000000000000000E+000	6.183394601115385E-001	6.183394601115385E-001	0	3.000000000000000E+000	7.0567485E-003
2	1	0	0	0	1	0	3.883001101907139E+003	1.1999763E+000	1.2005265E+000	5.8897872E+000	1.640721574650870E-003	3.247865854740143E-001	2.2319286E+000	1.1692317E+000	6.199801816861894E-001	6	8.998305460716701E-001	0.000000000000000E+000	6.199801816861894E-001	6.199801816861894E-001	0	3.000000000000000E+000	7.0708455E-003
2	1	0	0	0	1	0	3.884001101881877E+003	1.1999763E+000	1.2004158E+000	5.8668990E+000	1.637479291465547E-003	3.264240647654798E-001	2.2378235E+000	1.1751267E+000	6.216176609776549E-001	6	8.998296918545615E-001	0.000000000000000E+000	6.216176609776549E-001	6.216176609776549E-001	0	3.000000000000000E+000	7.0427186E-003
2	1	0	0	0	1	0	3.885001101856615E+003	1.1999763E+000	1.2005112E+000	5.8974161E+000	1.636525405380461E-003	3.280605901708603E-001	2.2437150E+000	1.1810181E+000	6.232541863830354E-001	6	8.998288381350629E-001	0.000000000000000E+000	6.232541863830354E-001	6.232541863830354E-001	0	3.000000000000000E+000	7.0799142E-003
2	1	0	0	0	1	0	3.886001101831353E+003	1.1999763E+000	1.2004616E+000	5.9088607E+000	1.636472846084171E-003	3.296970630169445E-001	2.2496064E+000	1.1869094E+000	6.248906592291196E-001	6	8.998279844429825E-001	0.000000000000000E+000	6.248906592291196E-001	6.248906592291196E-001	0	3.000000000000000E+000	7.0933606E-003
2	1	0	0	0	1	0	3.887001101806090E+003	1.1999763E+000	1.2004082E+000	5.8325663E+000	1.632707314252853E-003	3.313297703311973E-001	2.2554841E+000	1.1927872E+000	6.265233665433724E-001	6	8.998271327152517E-001	0.000000000000000E+000	6.265233665433724E-001	6.265233665433724E-001	0	3.000000000000000E+000	7.0014605E-003
2	1	0	0	0	1	0	3.888001101780828E+003	1.1999763E+000	1.2004654E+000	5.8745284E+000	1.630718583954705E-003	3.329604889151520E-001	2.2613547E+000	1.1986578E+000	6.281540851273271E-001	6	8.998262820249737E-001	0.000000000000000E+000	6.281540851273271E-001	6.281540851273271E-001	0	3.000000000000000E+000	7.0521683E-003
2	1	0	0	0	1	0	3.889001101755566E+003	1.1999763E+000	1.2003930E+000	5.8401957E+000	1.630445409059524E-003	3.345909343242116E-001	2.2672243E+000	1.2045274E+000	6.297845305363866E-001	6	8.998254314772017E-001	0.000000000000000E+000	6.297845305363866E-001	6.297845305363866E-001	0	3.000000000000000E+000	7.0105297E-003
2	1	0	0	0	1	0	3.890001101730304E+003	1.1999763E+000	1.2004082E+000	5.8401957E+000	1.626216388040119E-003	3.362171507122517E-001	2.2730787E+000	1.2103817E+000	6.314107469244268E-001	6	8.998245831355658E-001	0.000000000000000E+000	6.314107469244268E-001	6.314107469244268E-001	0	3.000000000000000E+000	7.0106187E-003
2	1	0	0	0	1	0	3.891001101705042E+003	1.1999763E+000	1.2004845E+000	5.8325667E+000	1.625369313822852E-003	3.378425200260745E-001	2.2789299E+000	1.2162330E+000	6.330361162382496E-001	6	8.998237352358196E-001	0.000000000000000E+000	6.330361162382496E-001	6.330361162382496E-001	0	3.000000000000000E+000	7.0019062E-003
2	1	0	0	0	1	0	3.892001101679780E+003	1.1999763E+000	1.2004120E+000	5.8859720E+000	1.625203586075041E-003	3.394677236121496E-001	2.2847807E+000	1.2220838E+000	6.346613198243246E-001	6	8.998228874225279E-001	0.000000000000000E+000	6.346613198243246E-001	6.346613198243246E-001	0	3.000000000000000E+000	7.0655919E-003
2	1	0	0	0	1	0	3.893001101654518E+003	1.1999763E+000	1.2005188E+000	5.8859725E+000	1.621804476817449E-003	3.410895280889670E-001	2.2906191E+000	1.2279223E+000	6.362831243011421E-001	6	8.998220413824356E-001	0.000000000000000E+000	6.362831243011421E-001	6.362831243011421E-001	0	3.000000000000000E+000	7.0662210E-003
2	1	0	0	0	1	0	3.894001101629256E+003	1.1999763E+000	1.2005494E+000	5.8287520E+000	1.621275929053625E-003	3.427108040180206E-001	2.2964559E+000	1.2337589E+000	6.379044002301957E-001	6	8.998211956180687E-001	0.000000000000000E+000	6.379044002301957E-001	6.379044002301957E-001	0	3.000000000000000E+000	6.9977045E-003
2	1	0	0	0	1	0	3.895001101603993E+003	1.1999763E+000	1.2004846E+000	5.7982340E+000	1.621022884342405E-003	3.443318269023630E-001	2.3022916E+000	1.2395946E+000	6.395254231145381E-001	6	8.998203499857066E-001	0.000000000000000E+000	6.395254231145381E-001	6.395254231145381E-001	0	3.000000000000000E+000	6.9606910E-003
2	1	0	0	0	1	0	3.896001101578731E+003	1.1999763E+000	1.2004998E+000	5.7982340E+000	1.617423718902800E-003	3.459492506212659E-001	2.3081143E+000	1.2454174E+000	6.411428468334409E-001	6	8.998195062309062E-001	0.000000000000000E+000	6.411428468334409E-001	6.411428468334409E-001	0	3.000000000000000E+000	6.9607785E-003
2	1	0	0	0	1	0	3.897001101553469E+003	1.1999763E+000	1.2004654E+000	5.8478251E+000	1.616674129486084E-003	3.475659247507519E-001	2.3139343E+000	1.2512373E+000	6.427595209629270E-001	6	8.998186628671413E-001	0.000000000000000E+000	6.427595209629270E-001	6.427595209629270E-001	0	3.000000000000000E+000	7.0201117E-003
2	1	0	0	0	1	0	3.898001101528207E+003	1.1999763E+000	1.2003624E+000	5.7753463E+000	1.616855751646890E-003	3.491827805023988E-001	2.3197548E+000	1.2570580E+000	6.443763767145739E-001	6	8.998178194086301E-001	0.000000000000000E+000	6.443763767145739E-001	6.443763767145739E-001	0	3.000000000000000E+000	6.9325087E-003
2	1	0	0	0	1	0	3.899001101502945E+003	1.1999763E+000	1.2005800E+000	5.8401957E+000	1.614487037049400E-003	3.507972675394482E-001	2.3255670E+000	1.2628702E+000	6.459908637516233E-001	6	8.998169771857967E-001	0.000000000000000E+000	6.459908637516233E-001	6.459908637516233E-001	0	3.000000000000000E+000	7.0116222E-003
2	1	0	0	0	1	0	3.900001101477683E+003	1.1999763E+000	1.2004769E+000	5.7906051E+000	1.614685187260310E-003	3.524119527267085E-001	2.3313799E+000	1.2686831E+000	6.476055489388836E-001	6	8.998161348595950E-001	0.000000000000000E+000	6.476055489388836E-001	6.476055489388836E-001	0	3.000000000000000E+000	6.9514876E-003
2	1	0	0	0	1	0	3.901001101452421E+003	1.1999763E+000	1.2004769E+000	5.7562728E+000	1.614786276976267E-003	3.540267390036848E-001	2.3371933E+000	1.2744963E+000	6.492203352158599E-001	6	8.998152924806582E-001	0.000000000000000E+000	6.492203352158599E-001	6.492203352158599E-001	0	3.000000000000000E+000	6.9102724E-003
2	1	0	0	0	1	0	3.902001101427159E+003	1.1999763E+000	1.2004273E+000	5.7829757E+000	1.610971582598156E-003	3.556377105862830E-001	2.3429928E+000	1.2802957E+000	6.508313067984580E-001	6	8.998144520917174E-001	0.000000000000000E+000	6.508313067984580E-001	6.508313067984580E-001	0	3.000000000000000E+000	6.9420417E-003
2	1	0	0	0	1	0	3.903001101401896E+003	1.1999763E+000	1.2004578E+000	5.8592696E+000	1.609857479890188E-003	3.572475680661731E-001	2.3487883E+000	1.2860912E+000	6.524411642783482E-001	6	8.998136122839661E-001	0.000000000000000E+000	6.524411642783482E-001	6.524411642783482E-001	0	3.000000000000000E+000	7.0338058E-003
2	1	0	0	0	1	0	3.904001101376634E+003	1.1999763E+000	1.2004998E+000	5.8058634E+000	1.608858874797821E-003	3.588564269409710E-001	2.3545802E+000	1.2918831E+000	6.540500231531460E-001	6	8.998127729971529E-001	0.000000000000000E+000	6.540500231531460E-001	6.540500231531460E-001	0	3.000000000000000E+000	6.9699376E-003
2	1	0	0	0	1	0	3.905001101351372E+003	1.1999763E+000	1.2005609E+000	5.7982340E+000	1.604673101027807E-003	3.604611000419988E-001	2.3603568E+000	1.2976600E+000	6.556546962541738E-001	6	8.998119358939152E-001	0.000000000000000E+000	6.556546962541738E-001	6.556546962541738E-001	0	3.000000000000000E+000	6.9611333E-003
2	1	0	0	0	1	0	3.906001101326110E+003	1.1999763E+000	1.2005647E+000	5.7829757E+000	1.603230510764652E-003	3.620643305527634E-001	2.3661284E+000	1.3034316E+000	6.572579267649384E-001	6	8.998110995432276E-001	0.000000000000000E+000	6.572579267649384E-001	6.572579267649384E-001	0	3.000000000000000E+000	6.9428366E-003
2	1	0	0	0	1	0	3.907001101300848E+003	1.1999763E+000	1.2004235E+000	5.7333846E+000	1.603462571144104E-003	3.636677931239075E-001	2.3719010E+000	1.3092041E+000	6.588613893360825E-001	6	8.998102630714820E-001	0.000000000000000E+000	6.588613893360825E-001	6.588613893360825E-001	0	3.000000000000000E+000	6.8824897E-003
2	1	0	0	0	1	0	3.908001101275586E+003	1.1999763E+000	1.2004731E+000	5.7753463E+000	1.601014175097148E-003	3.652688072990047E-001	2.3776646E+000	1.3149678E+000	6.604624035111797E-001	6	8.998094278769813E-001	0.000000000000000E+000	6.604624035111797E-001	6.604624035111797E-001	0	3.000000000000000E+000	6.9331476E-003
2	1	0	0	0	1	0	3.909001101250324E+003	1.1999763E+000	1.2004578E+000	5.6990523E+000	1.600139550050100E-003	3.668689468490547E-001	2.3834252E+000	1.3207282E+000	6.620625430612298E-001	6	8.998085931387425E-001	0.000000000000000E+000	6.620625430612298E-001	6.620625430612298E-001	0	3.000000000000000E+000	6.8414719E-003
2	1	0	0	0	1	0	3.910001101225062E+003	1.1999763E+000	1.2004999E+000	5.7371993E+000	1.599185666693582E-003	3.684681325157483E-001	2.3891823E+000	1.3264853E+000	6.636617287279234E-001	6	8.998077588981122E-001	0.000000000000000E+000	6.636617287279234E-001	6.636617287279234E-001	0	3.000000000000000E+000	6.8875072E-003
2	1	0	0	0	1	0	3.911001101199799E+003	1.1999763E+000	1.2004960E+000	5.6990523E+000	1.594803856054942E-003	3.700629363718033E-001	2.3949234E+000	1.3322265E+000	6.652565325839783E-001	6	8.998069269433230E-001	0.000000000000000E+000	6.652565325839783E-001	6.652565325839783E-001	0	3.000000000000000E+000	6.8416893E-003
2	1	0	0	0	1	0	3.912001101174537E+003	1.1999763E+000	1.2006258E+000	5.7104959E+000	1.593824328528510E-003	3.716567607003318E-001	2.4006612E+000	1.3379643E+000	6.668503569125068E-001	6	8.998060954995200E-001	0.000000000000000E+000	6.668503569125068E-001	6.668503569125068E-001	0	3.000000000000000E+000	6.8561686E-003
2	1	0	0	0	1	0	3.913001101149275E+003	1.1999763E+000	1.2004387E+000	5.6685348E+000	1.593849970844057E-003	3.732506106711759E-001	2.4063993E+000	1.3437022E+000	6.684442068833509E-001	6	8.998052640423402E-001	0.000000000000000E+000	6.684442068833509E-001	6.684442068833509E-001	0	3.000000000000000E+000	6.8047289E-003
2	1	0	0	0	1	0	3.914001101124013E+003	1.1999763E+000	1.2004044E+000	5.7753463E+000	1.591040237797631E-003	3.748416509089735E-001	2.4121268E+000	1.3494300E+000	6.700352471211486E-001	6	8.998044340509024E-001	0.000000000000000E+000	6.700352471211486E-001	6.700352471211486E-001	0	3.000000000000000E+000	6.9327513E-003
2	1	0	0	0	1	0	3.915001101098751E+003	1.1999763E+000	1.2004387E+000	5.7486434E+000	1.589564373493195E-003	3.764312152824667E-001	2.4178493E+000	1.3551524E+000	6.716248114946418E-001	6	8.998036048293726E-001	0.000000000000000E+000	6.716248114946418E-001	6.716248114946418E-001	0	3.000000000000000E+000	6.9008945E-003
2	1	0	0	0	1	0	3.916001101073489E+003	1.1999763E+000	1.2005113E+000	5.6876082E+000	1.588203799830543E-003	3.780194190822972E-001	2.4235668E+000	1.3608699E+000	6.732130152944723E-001	6	8.998027763176077E-001	0.000000000000000E+000	6.732130152944723E-001	6.732130152944723E-001	0	3.000000000000000E+000	6.8280380E-003
2	1	0	0	0	1	0	3.917001101048227E+003	1.1999763E+000	1.2005303E+000	5.7104959E+000	1.585552373806635E-003	3.796049714561038E-001	2.4292748E+000	1.3665779E+000	6.747985676682789E-001	6	8.998019491890014E-001	0.000000000000000E+000	6.747985676682789E-001	6.747985676682789E-001	0	3.000000000000000E+000	6.8556233E-003
2	1	0	0	0	1	0	3.918001101022965E+003	1.1999763E+000	1.2004732E+000	5.6570902E+000	1.584093464533488E-003	3.811890649206374E-001	2.4349775E+000	1.3722806E+000	6.763826611328124E-001	6	8.998011228214583E-001	0.000000000000000E+000	6.763826611328124E-001	6.763826611328124E-001	0	3.000000000000000E+000	6.7911851E-003
2	1	0	0	0	1	0	3.919001100997702E+003	1.1999763E+000	1.2004197E+000	5.6837935E+000	1.583018144077725E-003	3.827720830647151E-001	2.4406765E+000	1.3779795E+000	6.779656792768901E-001	6	8.998002970148732E-001	0.000000000000000E+000	6.779656792768901E-001	6.779656792768901E-001	0	3.000000000000000E+000	6.8229376E-003
2	1	0	0	0	1	0	3.920001100972440E+003	1.1999763E+000	1.2004807E+000	5.6685348E+000	1.580183611339993E-003	3.843522666760550E-001	2.4463651E+000	1.3836682E+000	6.795458628882302E-001	6	8.997994726869671E-001	0.000000000000000E+000	6.795458628882302E-001	6.795458628882302E-001	0	3.000000000000000E+000	6.8049664E-003
2	1	0	0	0	1	0	3.921001100947178E+003	1.1999763E+000	1.2003586E+000	5.6227584E+000	1.576901698324415E-003	3.859291683743795E-001	2.4520419E+000	1.3893450E+000	6.811227645865545E-001	6	8.997986500711231E-001	0.000000000000000E+000	6.811227645865545E-001	6.811227645865545E-001	0	3.000000000000000E+000	6.7493264E-003
2	1	0	0	0	1	0	3.922001100921916E+003	1.1999763E+000	1.2003319E+000	5.6494613E+000	1.576275662951999E-003	3.875054440373314E-001	2.4577165E+000	1.3950197E+000	6.826990402495066E-001	6	8.997978277818606E-001	0.000000000000000E+000	6.826990402495066E-001	6.826990402495066E-001	0	3.000000000000000E+000	6.7812288E-003
2	1	0	0	0	1	0	3.923001100896654E+003	1.1999763E+000	1.2005570E+000	5.6380172E+000	1.573645005305608E-003	3.890790890426371E-001	2.4633818E+000	1.4006847E+000	6.842726852548122E-001	6	8.997970068649224E-001	0.000000000000000E+000	6.842726852548122E-001	6.842726852548122E-001	0	3.000000000000000E+000	6.7687607E-003
2	1	0	0	0	1	0	3.924001100871392E+003	1.1999763E+000	1.2004616E+000	5.6723495E+000	1.571812888834212E-003	3.906509019314713E-001	2.4690402E+000	1.4063432E+000	6.858444981436465E-001	6	8.997961869037368E-001	0.000000000000000E+000	6.858444981436465E-001	6.858444981436465E-001	0	3.000000000000000E+000	6.8094376E-003
2	1	0	0	0	1	0	3.925001100846130E+003	1.1999763E+000	1.2004921E+000	5.5922408E+000	1.570859002007378E-003	3.922217609334787E-001	2.4746952E+000	1.4119984E+000	6.874153571456538E-001	6	8.997953674401615E-001	0.000000000000000E+000	6.874153571456538E-001	6.874153571456538E-001	0	3.000000000000000E+000	6.7134411E-003
2	1	0	0	0	1	0	3.926001100820868E+003	1.1999763E+000	1.2005609E+000	5.6342025E+000	1.567971273475223E-003	3.937897322069539E-001	2.4803400E+000	1.4176431E+000	6.889833284191290E-001	6	8.997945494830157E-001	0.000000000000000E+000	6.889833284191290E-001	6.889833284191290E-001	0	3.000000000000000E+000	6.7642033E-003
2	1	0	0	0	1	0	3.927001100795605E+003	1.1999763E+000	1.2004426E+000	5.6456466E+000	1.564352605687247E-003	3.953540848126412E-001	2.4859717E+000	1.4232748E+000	6.905476810248162E-001	6	8.997937334136055E-001	0.000000000000000E+000	6.905476810248162E-001	6.905476810248162E-001	0	3.000000000000000E+000	6.7772744E-003
2	1	0	0	0	1	0	3.928001100770343E+003	1.1999763E+000	1.2004273E+000	5.5846114E+000	1.563024243354797E-003	3.969171090559959E-001	2.4915986E+000	1.4289016E+000	6.921107052681710E-001	6	8.997929180371566E-001	0.000000000000000E+000	6.921107052681710E-001	6.921107052681710E-001	0	3.000000000000000E+000	6.7039202E-003
2	1	0	0	0	1	0	3.929001100745081E+003	1.1999763E+000	1.2002976E+000	5.6303878E+000	1.561212896956338E-003	3.984783219529523E-001	2.4972188E+000	1.4345219E+000	6.936719181651273E-001	6	8.997921036056253E-001	0.000000000000000E+000	6.936719181651273E-001	6.936719181651273E-001	0	3.000000000000000E+000	6.7581409E-003
2	1	0	0	0	1	0	3.930001100719819E+003	1.1999763E+000	1.2004731E+000	5.6227584E+000	1.558497467358907E-003	4.000368194203112E-001	2.5028296E+000	1.4401325E+000	6.952304156324862E-001	6	8.997912905906411E-001	0.000000000000000E+000	6.952304156324862E-001	6.952304156324862E-001	0	3.000000000000000E+000	6.7499699E-003
2	1	0	0	0	1	0	3.931001100694557E+003	1.1999763E+000	1.2004349E+000	5.5922408E+000	1.558071917004055E-003	4.015948913373152E-001	2.5084386E+000	1.4457417E+000	6.967884875494903E-001	6	8.997904777976521E-001	0.000000000000000E+000	6.967884875494903E-001	6.967884875494903E-001	0	3.000000000000000E+000	6.7131212E-003
2	1	0	0	0	1	0	3.932001100669295E+003	1.1999763E+000	1.2004387E+000	5.6036844E+000	1.555850492742326E-003	4.031507418300576E-001	2.5140395E+000	1.4513427E+000	6.983443380422326E-001	6	8.997896661635042E-001	0.000000000000000E+000	6.983443380422326E-001	6.983443380422326E-001	0	3.000000000000000E+000	6.7268796E-003
2	1	0	0	0	1	0	3.933001100644033E+003	1.1999763E+000	1.2004387E+000	5.5579081E+000	1.552365345689986E-003	4.047031071757475E-001	2.5196280E+000	1.4569312E+000	6.998967033879226E-001	6	8.997888563474388E-001	0.000000000000000E+000	6.998967033879226E-001	6.998967033879226E-001	0	3.000000000000000E+000	6.6719283E-003
2	1	0	0	0	1	0	3.934001100618771E+003	1.1999763E+000	1.2006105E+000	5.5769820E+000	1.551358053604762E-003	4.062544652293523E-001	2.5252130E+000	1.4625161E+000	7.014480614415274E-001	6	8.997880470568432E-001	0.000000000000000E+000	7.014480614415274E-001	7.014480614415274E-001	0	3.000000000000000E+000	6.6957832E-003
2	1	0	0	0	1	0	3.935001100593508E+003	1.1999763E+000	1.2003777E+000	5.5922408E+000	1.549270567841000E-003	4.078037357971933E-001	2.5307903E+000	1.4680934E+000	7.029973320093684E-001	6	8.997872388552179E-001	0.000000000000000E+000	7.029973320093684E-001	7.029973320093684E-001	0	3.000000000000000E+000	6.7128013E-003
2	1	0	0	0	1	0	3.936001100568246E+003	1.1999763E+000	1.2004961E+000	5.5922408E+000	1.546679966582192E-003	4.093504157637755E-001	2.5363584E+000	1.4736615E+000	7.045440119759506E-001	6	8.997864320050208E-001	0.000000000000000E+000	7.045440119759506E-001	7.045440119759506E-001	0	3.000000000000000E+000	6.7134630E-003
2	1	0	0	0	1	0	3.937001100542984E+003	1.1999763E+000	1.2004845E+000	5.5540938E+000	1.545732015742196E-003	4.108961477795177E-001	2.5419230E+000	1.4792261E+000	7.060897439916928E-001	6	8.997856256493375E-001	0.000000000000000E+000	7.060897439916928E-001	7.060897439916928E-001	0	3.000000000000000E+000	6.6676037E-003
2	1	0	0	0	1	0	3.938001100517722E+003	1.1999763E+000	1.2004770E+000	5.5273910E+000	1.543420734246572E-003	4.124395685137643E-001	2.5474794E+000	1.4847825E+000	7.076331647259394E-001	6	8.997848204993708E-001	0.000000000000000E+000	7.076331647259394E-001	7.076331647259394E-001	0	3.000000000000000E+000	6.6355057E-003
2	1	0	0	0	1	0	3.939001100492460E+003	1.1999763E+000	1.2003663E+000	5.5502791E+000	1.539902102443907E-003	4.139794706162082E-001	2.5530231E+000	1.4903260E+000	7.091730668283833E-001	6	8.997840171849544E-001	0.000000000000000E+000	7.091730668283833E-001	7.091730668283833E-001	0	3.000000000000000E+000	6.6623678E-003
2	1	0	0	0	1	0	3.940001100467198E+003	1.1999763E+000	1.2004656E+000	5.5579085E+000	1.539141280810038E-003	4.155186118970182E-001	2.5585639E+000	1.4958670E+000	7.107122081091933E-001	6	8.997832142674327E-001	0.000000000000000E+000	7.107122081091933E-001	7.107122081091933E-001	0	3.000000000000000E+000	6.6720778E-003
2	1	0	0	0	1	0	3.941001100441936E+003	1.1999763E+000	1.2003396E+000	5.5617232E+000	1.536998906373978E-003	4.170556108033922E-001	2.5640972E+000	1.5014002E+000	7.122492070155673E-001	6	8.997824124675146E-001	0.000000000000000E+000	7.122492070155673E-001	7.122492070155673E-001	0	3.000000000000000E+000	6.6759563E-003
2	1	0	0	0	1	0	3.942001100416674E+003	1.1999763E+000	1.2005037E+000	5.4930587E+000	1.533327897919549E-003	4.185889387013118E-001	2.5696170E+000	1.5069202E+000	7.137825349134869E-001	6	8.997816125826364E-001	0.000000000000000E+000	7.137825349134869E-001	7.137825349134869E-001	0	3.000000000000000E+000	6.5944372E-003
2	1	0	0	0	1	0	3.943001100391411E+003	1.1999763E+000	1.2005037E+000	5.5731673E+000	1.533151784658432E-003	4.201220904859702E-001	2.5751364E+000	1.5124395E+000	7.153156866981453E-001	6	8.997808127896306E-001	0.000000000000000E+000	7.153156866981453E-001	7.153156866981453E-001	0	3.000000000000000E+000	6.6906079E-003
2	1	0	0	0	1	0	3.944001100366149E+003	1.1999763E+000	1.2004464E+000	5.4854293E+000	1.531910737196604E-003	4.216540012231668E-001	2.5806513E+000	1.5179543E+000	7.168475974353419E-001	6	8.997800136440369E-001	0.000000000000000E+000	7.168475974353419E-001	7.168475974353419E-001	0	3.000000000000000E+000	6.5849638E-003
2	1	0	0	0	1	0	3.945001100340887E+003	1.1999763E+000	1.2004044E+000	5.4816146E+000	1.528383414268494E-003	4.231823846374353E-001	2.5861535E+000	1.5234566E+000	7.183759808496104E-001	6	8.997792163385274E-001	0.000000000000000E+000	7.183759808496104E-001	7.183759808496104E-001	0	3.000000000000000E+000	6.5801544E-003
2	1	0	0	0	1	0	3.946001100315625E+003	1.1999763E+000	1.2004921E+000	5.4663553E+000	1.527331615395016E-003	4.247097162528303E-001	2.5916519E+000	1.5289550E+000	7.199033124650054E-001	6	8.997784195817053E-001	0.000000000000000E+000	7.199033124650054E-001	7.199033124650054E-001	0	3.000000000000000E+000	6.5623168E-003
2	1	0	0	0	1	0	3.947001100290363E+003	1.1999763E+000	1.2004426E+000	5.4777999E+000	1.525624964767032E-003	4.262353412175973E-001	2.5971441E+000	1.5344472E+000	7.214289374297724E-001	6	8.997776237151849E-001	0.000000000000000E+000	7.214289374297724E-001	7.214289374297724E-001	0	3.000000000000000E+000	6.5757842E-003
2	1	0	0	0	1	0	3.948001100265101E+003	1.1999763E+000	1.2003434E+000	5.5312057E+000	1.521708327452342E-003	4.277570495450497E-001	2.6026223E+000	1.5399253E+000	7.229506457572248E-001	6	8.997768298918404E-001	0.000000000000000E+000	7.229506457572248E-001	7.229506457572248E-001	0	3.000000000000000E+000	6.6393460E-003
2	1	0	0	0	1	0	3.949001100239839E+003	1.1999763E+000	1.2004426E+000	5.4587259E+000	1.520563281906976E-003	4.292776128269566E-001	2.6080964E+000	1.5453994E+000	7.244712090391318E-001	6	8.997760366658272E-001	0.000000000000000E+000	7.244712090391318E-001	7.244712090391318E-001	0	3.000000000000000E+000	6.5528867E-003
2	1	0	0	0	1	0	3.950001100214577E+003	1.1999763E+000	1.2004006E+000	5.4892440E+000	1.519846965789795E-003	4.307974597927464E-001	2.6135678E+000	1.5508709E+000	7.259910560049215E-001	6	8.997752438134917E-001	0.000000000000000E+000	7.259910560049215E-001	7.259910560049215E-001	0	3.000000000000000E+000	6.5892916E-003
2	1	0	0	0	1	0	3.951001100189314E+003	1.1999763E+000	1.2004120E+000	5.4434676E+000	1.515727729505963E-003	4.323131875222524E-001	2.6190245E+000	1.5563275E+000	7.275067837344275E-001	6	8.997744531100212E-001	0.000000000000000E+000	7.275067837344275E-001	7.275067837344275E-001	0	3.000000000000000E+000	6.5344041E-003
2	1	0	0	0	1	0	3.952001100164052E+003	1.1999763E+000	1.2004883E+000	5.4434676E+000	1.513508423381382E-003	4.338266959456338E-001	2.6244731E+000	1.5617762E+000	7.290202921578088E-001	6	8.997736635642872E-001	0.000000000000000E+000	7.290202921578088E-001	7.290202921578088E-001	0	3.000000000000000E+000	6.5348195E-003
2	1	0	0	0	1	0	3.953001100138790E+003	1.1999763E+000	1.2004961E+000	5.4320235E+000	1.512308067692651E-003	4.353390040133264E-001	2.6299174E+000	1.5672204E+000	7.305326002255015E-001	6	8.997728746447378E-001	0.000000000000000E+000	7.305326002255015E-001	7.305326002255015E-001	0	3.000000000000000E+000	6.5211230E-003
